break_id,account_id,business_date,ticker,break_category,internal_value,custodian_value,variance,dollar_exposure,injection_id
4497,4,2022-02-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4498,4,2022-11-29,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4499,4,2022-05-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4500,4,2022-06-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4501,4,2022-09-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4502,4,2022-10-26,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4503,4,2022-12-02,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4504,4,2022-09-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4505,4,2022-11-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4506,4,2022-05-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4507,4,2022-08-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4508,4,2022-08-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4509,4,2022-11-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4510,4,2022-10-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4511,4,2022-09-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4512,4,2021-06-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4513,4,2021-06-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4514,4,2021-06-14,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4515,4,2021-07-31,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4516,4,2022-01-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4517,4,2022-01-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4518,4,2021-08-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4519,4,2021-06-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4520,4,2021-07-26,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4521,4,2022-01-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4522,4,2021-12-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4523,4,2021-12-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4524,4,2021-11-07,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4525,4,2021-09-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4526,4,2022-02-02,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4527,4,2021-12-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4528,4,2021-11-14,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4529,4,2021-10-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4530,4,2021-06-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4531,4,2021-10-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4532,4,2021-12-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4533,4,2021-08-14,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4534,4,2021-12-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4535,4,2021-09-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4536,4,2022-05-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4537,4,2022-04-07,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4538,4,2022-02-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4539,4,2022-04-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4540,4,2022-03-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4541,4,2022-07-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4542,4,2021-10-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4543,4,2022-05-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4544,4,2022-04-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4545,4,2022-05-05,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4546,4,2022-07-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4547,4,2022-04-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4548,4,2022-10-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4549,4,2022-01-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4550,4,2022-08-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4551,4,2022-02-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4552,4,2022-06-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4553,4,2022-01-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4554,4,2022-09-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4555,4,2022-08-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4556,4,2022-08-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4557,4,2022-02-26,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4558,4,2022-05-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4559,4,2022-10-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4560,4,2022-11-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4561,4,2022-09-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4562,4,2022-09-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4563,4,2022-12-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4564,4,2022-09-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4565,4,2022-12-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4566,4,2022-09-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4567,4,2022-09-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4568,4,2023-01-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4569,4,2021-07-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4570,4,2022-01-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4571,4,2021-09-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4572,4,2021-08-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4573,4,2022-01-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4574,4,2021-06-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4575,4,2021-10-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4576,4,2021-11-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4577,4,2021-10-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4578,4,2021-06-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4579,4,2022-03-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4580,4,2021-10-14,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4581,4,2022-02-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4582,4,2022-03-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4583,4,2021-10-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4584,4,2021-11-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4585,4,2021-10-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4586,4,2022-04-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4587,4,2021-08-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4588,4,2022-03-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4589,4,2022-04-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4590,4,2022-03-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4591,4,2022-07-27,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4592,4,2022-03-29,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4593,4,2021-06-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4594,4,2022-07-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4595,4,2022-01-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4596,4,2021-07-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4597,4,2021-07-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4598,4,2022-08-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4599,4,2021-07-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4600,4,2021-11-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4601,4,2022-02-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4602,4,2022-10-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4603,4,2022-08-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4604,4,2022-08-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4605,4,2022-05-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4606,4,2022-07-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4607,4,2022-05-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4608,4,2022-06-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4609,4,2022-06-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4610,4,2022-12-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4611,4,2022-12-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4612,4,2022-11-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4613,4,2022-06-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4614,4,2022-06-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4615,4,2022-09-07,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4616,4,2022-09-05,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4617,4,2022-12-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4618,4,2022-10-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4619,4,2022-10-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4620,4,2022-08-27,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4621,4,2023-01-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4622,4,2022-11-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4623,4,2022-10-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4624,4,2022-12-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4625,4,2022-10-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4626,4,2022-01-05,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4627,4,2021-09-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4628,4,2021-08-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4629,4,2021-12-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4630,4,2021-07-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4631,4,2021-06-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4632,4,2021-09-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4633,4,2021-09-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4634,4,2021-07-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4635,4,2021-08-29,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4636,4,2021-12-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4637,4,2022-01-31,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4638,4,2021-12-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4639,4,2022-01-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4640,4,2021-09-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4641,4,2021-12-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4642,4,2022-01-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4643,4,2021-12-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4644,4,2021-12-26,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4645,4,2021-11-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4646,4,2021-06-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4647,4,2021-10-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4648,4,2021-11-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4649,4,2021-11-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4650,4,2021-07-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4651,4,2022-04-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4652,4,2022-03-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4653,4,2022-02-01,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4654,4,2022-02-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4655,4,2022-03-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4656,4,2022-06-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4657,4,2022-07-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4658,4,2022-07-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4659,4,2021-11-29,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4660,4,2022-05-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4661,4,2022-03-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4662,4,2022-07-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4663,4,2022-06-11,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4664,4,2022-01-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4665,4,2022-09-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4666,4,2022-03-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4667,4,2022-10-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4668,4,2022-09-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4669,4,2022-08-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4670,4,2022-08-31,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4671,4,2022-06-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4672,4,2022-11-14,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4673,4,2022-10-02,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4674,4,2023-01-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4675,4,2023-01-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4676,4,2022-11-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4677,4,2022-10-05,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4678,4,2022-10-31,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4679,4,2022-10-07,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4680,4,2022-09-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4681,4,2023-01-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4682,4,2022-08-07,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4683,4,2021-08-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4684,4,2021-07-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4685,4,2022-01-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4686,4,2022-01-07,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4687,4,2022-01-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4688,4,2022-01-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4689,4,2021-09-12,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4690,4,2021-10-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4691,4,2021-12-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4692,4,2021-08-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4693,4,2021-09-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4694,4,2021-06-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4695,4,2021-11-23,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4696,4,2021-10-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4697,4,2021-06-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4698,4,2021-12-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4699,4,2021-11-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4700,4,2021-11-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4701,4,2021-08-17,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4702,4,2022-05-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4703,4,2021-08-27,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4704,4,2021-09-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4705,4,2022-04-28,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4706,4,2021-07-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4707,4,2021-06-27,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4708,4,2021-07-05,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4709,4,2022-03-16,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4710,4,2021-07-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4711,4,2021-11-09,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4712,4,2022-07-06,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4713,4,2022-02-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4714,4,2022-05-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4715,4,2022-07-05,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4716,4,2022-05-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4717,4,2021-10-29,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4718,4,2022-01-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4719,4,2022-04-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4720,4,2022-07-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4721,4,2022-05-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4722,4,2022-07-14,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4723,4,2022-06-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4724,4,2022-07-03,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4725,4,2022-05-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4726,4,2022-05-29,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4727,4,2021-12-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4728,4,2022-07-30,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4729,4,2022-07-22,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4730,4,2022-04-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4731,4,2022-10-19,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4732,4,2022-06-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4733,4,2022-11-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4734,4,2022-09-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4735,4,2023-01-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4736,4,2022-08-04,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4737,4,2023-01-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4738,4,2022-01-27,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4739,4,2023-03-25,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4740,4,2021-09-08,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4741,4,2021-09-02,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4742,4,2021-09-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4743,4,2021-06-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4744,4,2021-06-18,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4745,4,2021-09-24,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4746,4,2021-12-15,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4747,4,2021-08-26,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4748,4,2021-10-10,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4749,4,2021-06-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4750,4,2021-12-31,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4751,4,2022-03-02,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4752,4,2021-08-20,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4753,4,2021-08-21,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
4754,4,2022-01-13,AAPL,SHARE_QUANTITY_BREAK,20.0,30.0,-10.0,1500.0,3
